experience,0.3385430079938721
business,0.24179074952106905
role,0.20351040616312152
team,0.19985200291796745
management,0.1827403689358259
work,0.1753141230322012
skills,0.1675439246867244
development,0.15561502863521778
manager,0.15477078173248993
client,0.1474696094440842
working,0.14451474528453667
project,0.12358836603821738
uk,0.12086019780625419
company,0.11645135286978649
design,0.10642982945036873
support,0.0970727596118016
job,0.09701803990514332
technical,0.09559532753202785
sales,0.09529046059493168
knowledge,0.09254665816106614
opportunity,0.09174149676309419
excellent,0.0907174565384891
services,0.09058456582231897
looking,0.08981067282815176
strong,0.08899769432922865
new,0.08859902218071826
projects,0.08759843325896673
senior,0.0861991721887048
required,0.0849875215412713
leading,0.08162616813226223
based,0.07824918052135078
successful,0.0781006556032783
software,0.07484092450663461
key,0.07228473249559747
ensure,0.07180788933757526
ability,0.0712528751700412
including,0.06933768543700115
systems,0.06868886605805288
engineering,0.06642972388316074
high,0.0658668926146755
service,0.06525715874048316
apply,0.06450671704916949
requirements,0.06386571477117242
recruitment,0.06301365076749338
london,0.062294477479984456
financial,0.06223194067237499
candidate,0.06181763432196224
join,0.061762914615303956
environment,0.06148931608201252
www,0.059402150128046415
solutions,0.058980026676682486
com,0.05886277016241473
data,0.056212772939963386
position,0.055610856166722226
commercial,0.0551887327153583
employment,0.05518091561440711
clients,0.054719706658287265
quality,0.05468843825448253
candidates,0.053883276856510585
level,0.053539324414658494
engineer,0.05321882327565996
good,0.05296085894427089
develop,0.05294522474236852
cv,0.05286705373285668
responsible,0.05282796822810076
benefits,0.05272634591573537
provide,0.05256218679576051
developer,0.05256218679576051
customer,0.052132246243445396
managing,0.05166322018637436
able,0.05148342686449713
manage,0.05146779266259476
contact,0.05123327963405925
understanding,0.05092841269696308
salary,0.050842424586500054
opportunities,0.05045156953894086
agency,0.05032649592372192
information,0.04966204234287128
lead,0.04916174788199552
applications,0.0489741374591671
market,0.04834095228212121
years,0.047309094956564934
delivery,0.0464961164576418
essential,0.04644139675098352
product,0.0456284182520604
group,0.04494051336835621
posted,0.044502755715089916
marketing,0.04444021890748044
experienced,0.04439331630177334
industry,0.04398682705231178
originally,0.04395555864850704
jobseeking,0.043869570538044016
process,0.04379139952853218
organisation,0.04333019057241233
career,0.04282989611153656
communication,0.041415000839372274
reporting,0.04085216957088703
net,0.03954671371203932
performance,0.038968248241651716
teams,0.03867119840550673
