experience,0.277206372457825
work,0.21904032509908816
role,0.21784098115222839
sales,0.20728590079427742
team,0.2000684964734949
skills,0.17623953826951577
working,0.1703580579891856
business,0.16401988802090528
company,0.1447450223126535
client,0.14386151983222653
service,0.14005861785125834
manager,0.13783065507452952
looking,0.1300157128442795
job,0.1296827988661476
excellent,0.11902101531007742
uk,0.11648147919484052
support,0.11503031570041944
customer,0.1105829264028113
recruitment,0.10997685223749425
required,0.10274237540501267
management,0.09994248348636495
opportunity,0.0989778865753674
training,0.09371955297205335
apply,0.08998920916580622
new,0.08973738961824491
successful,0.08828622612382384
salary,0.08311752320692992
care,0.08039018946300323
ability,0.07753054375340875
based,0.07750920311378491
development,0.07744091306698862
able,0.07509344270836628
candidate,0.07410750515774489
ensure,0.07380019994716161
join,0.07348009035280402
com,0.07329656085203899
high,0.07313864011882258
clients,0.0722722101500947
good,0.07200758621875909
environment,0.07156370091458324
www,0.07071007532962965
career,0.07022350874620611
knowledge,0.06871259146083827
cv,0.06801688660910112
candidates,0.06502066080591405
employment,0.06418837586058432
position,0.06268172670314125
time,0.06260490040049543
strong,0.061435433349109024
services,0.06043242328678857
including,0.0599373204475155
essential,0.059881834784493514
people,0.05861846891876222
opportunities,0.058580055767439305
staff,0.05803373539306902
provide,0.05721852295943835
contact,0.05699231217942565
customers,0.05665513007336899
posted,0.056454528060904896
jobseeking,0.05620697664126836
originally,0.05606612841975102
level,0.055225307218571745
leading,0.05450399359928597
experienced,0.054311927842671415
quality,0.05397901386453952
communication,0.05196872561197384
information,0.051448014005152164
agency,0.0512559482485376
marketing,0.05082913545606082
benefits,0.050060872429602596
office,0.04892555040161434
include,0.04843471569026603
need,0.047350611197374985
responsible,0.04720122672000811
key,0.047103059777738446
hours,0.046701855752810266
develop,0.045203742851216734
professional,0.045135452804420446
great,0.04494338704780589
days,0.04379099250811856
executive,0.04338552035526561
totaljobs,0.04271115614315229
currently,0.04213495887330862
duties,0.04179777676725196
assistant,0.041772167999703354
industry,0.04174229110422997
offer,0.04140937712609808
chef,0.04023564194678691
day,0.04015454751621632
home,0.039633835909394635
graduate,0.03956981399052312
requirements,0.03933506695466089
previous,0.0378839034602398
standards,0.0378710990764655
email,0.0378710990764655
technical,0.037841222180992125
travel,0.03770891021532432
area,0.037593670761355585
applications,0.03730343806247137
years,0.036927842805091794
