experience,0.3686947398315097
business,0.29388616622692065
management,0.19328265725998212
role,0.19155429875909144
team,0.1754446931092802
work,0.16412883650910917
skills,0.1558131493821823
client,0.15493266486286064
project,0.15261731668242218
development,0.14192106029955157
working,0.13435541554093577
uk,0.11628917762596529
sales,0.10122310918423899
strong,0.10063611950469122
manager,0.10004912982514344
services,0.0974402868049311
knowledge,0.09616847583257757
data,0.09496188593572936
looking,0.0925813166797856
senior,0.0907225160278843
financial,0.09007030527283122
company,0.08945070505553078
new,0.08720057795059763
job,0.08475478761914856
support,0.0838743030998269
opportunity,0.083580808260053
leading,0.08348297664679505
required,0.08080891255107739
projects,0.07885228028591813
technical,0.07833051168187566
based,0.07630865834121109
excellent,0.07572166866166331
design,0.07549339489739473
london,0.0741563628495359
key,0.0741563628495359
including,0.0722323411221293
requirements,0.07144968821606561
ability,0.06779730798776831
contract,0.06750381314799443
successful,0.06743859207248912
candidate,0.06404709614621307
group,0.06385143291969715
global,0.06372099076868652
environment,0.06326444324014936
com,0.06173174796577462
systems,0.06147086366375338
www,0.06117736882397949
high,0.06032949484241048
solutions,0.0601012210781419
risk,0.0601012210781419
information,0.058568525803767146
cv,0.058177199350735294
apply,0.057198883218155666
level,0.05693799891613443
service,0.055144419339738446
ensure,0.055144419339738446
lead,0.05504658772648048
software,0.05488353503771721
recruitment,0.053579113527611036
employment,0.05348128191435307
developer,0.05328561868783715
clients,0.052666018470536716
market,0.0518181444889677
delivery,0.0502528386768403
provide,0.049959343837066406
develop,0.0498941227615611
understanding,0.04933974361976597
join,0.04917669093100271
contact,0.04862231178920758
years,0.04862231178920758
responsible,0.048361427487186345
director,0.04829620641168104
candidates,0.04823098533617573
process,0.048133153722917765
position,0.048100543185165115
finance,0.04712222705258548
managing,0.04666567952404832
able,0.04656784791079036
essential,0.04633957414652178
commercial,0.04604607930674789
reporting,0.04588302661798462
experienced,0.045752584466974
applications,0.04529603693843684
industry,0.04510037371192092
engineering,0.044741657796641715
teams,0.044709047258889065
manage,0.04438294188136252
opportunities,0.043795952201814745
technology,0.04343723628653554
agency,0.043143741446761655
analysis,0.042654583380471844
good,0.04226325692743999
organisation,0.04180670939890283
application,0.04167626724789221
large,0.0411871091816024
posted,0.03910003476543252
background,0.03893698207666925
originally,0.0389043715389166
jobseeking,0.038839150463411284
currently,0.038578266161390054
