3,UK,0.16634212103055723
3,London,0.042415618134611546
3,Manchester,0.01999700419412822
3,Leeds,0.019922109047333734
3,Birmingham,0.01445476333133613
3,Sheffield,0.012657279808268425
3,South East London,0.011858398242460556
3,Nottingham,0.010435390453365289
3,Bristol,0.008737767126023567
3,Liverpool,0.008662871979229079
3,Newcastle Upon Tyne,0.008513081685640104
3,Belfast,0.00756440982624326
3,York,0.007264829239065309
3,Reading,0.007115038945476333
3,Milton Keynes,0.006915318554024366
3,Leicester,0.006790493309366886
3,Northampton,0.006416017575394448
3,Glasgow,0.006041541841422009
3,Warrington,0.00591671659676453
3,Preston,0.0057669263031755544
