0,UK,0.1722654561175962
0,London,0.10226977950713359
0,South East London,0.044271508862948554
0,The City,0.019282317336792046
0,Manchester,0.014915693904020753
0,Leeds,0.014504971897968007
0,Birmingham,0.014483354950281021
0,West Midlands,0.013013402507565932
0,Surrey,0.011003026372676179
0,Belfast,0.010030263726761782
0,Central London,0.009814094249891915
0,Reading,0.009727626459143969
0,Nottingham,0.008149589277993948
0,Sheffield,0.007825335062689148
0,Bristol,0.007760484219628189
0,East Sheen,0.007479463899697363
0,Scotland,0.007003891050583658
0,Hampshire,0.006441850410722006
0,Oxford,0.006312148724600087
0,Milton Keynes,0.0062689148292261136
